ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10394,30,$60.28,"$1,808.40",03/15/05,Shipped,1,3,2005,Trains,62,S32_3207,Madrid,,28034,Spain,EMEA,Small
10413,24,$49.71,"$1,193.04",05/05/05,Shipped,2,5,2005,Trains,62,S32_3207,Bridgewater,CT,97562,USA,NA,Small
10103,45,$75.63,"$3,403.35",01/29/03,Shipped,1,1,2003,Trucks and Buses,64,S32_3522,Stavern,,4110,Norway,EMEA,Medium
10113,23,$68.52,"$1,575.96",03/26/03,Shipped,1,3,2003,Trucks and Buses,64,S32_3522,San Rafael,CA,97562,USA,NA,Small
10126,26,$62.70,"$1,630.20",05/28/03,Shipped,2,5,2003,Trucks and Buses,64,S32_3522,Madrid,,28023,Spain,EMEA,Small
10140,28,$60.76,"$1,701.28",07/24/03,Shipped,3,7,2003,Trucks and Buses,64,S32_3522,Burlingame,CA,94217,USA,NA,Small
10150,49,$58.18,"$2,850.82",09/19/03,Shipped,3,9,2003,Trucks and Buses,64,S32_3522,Singapore,,79903,Singapore,Japan,Small
10164,49,$54.94,"$2,692.06",10/21/03,Resolved,4,10,2003,Trucks and Buses,64,S32_3522,Graz,,8010,Austria,EMEA,Small
10175,29,$74.98,"$2,174.42",11/06/03,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,London,,WX3 6FW,UK,EMEA,Small
10183,49,$64.64,"$3,167.36",11/13/03,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,Philadelphia,PA,71270,USA,NA,Medium
10194,39,$54.94,"$2,142.66",11/25/03,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,Lyon,,69004,France,EMEA,Small
10206,36,$58.82,"$2,117.52",12/05/03,Shipped,4,12,2003,Trucks and Buses,64,S32_3522,Vancouver,BC,V3F 2K1,Canada,NA,Small
10217,39,$62.05,"$2,419.95",02/04/04,Shipped,1,2,2004,Trucks and Buses,64,S32_3522,Singapore,,69045,Singapore,APAC,Small
10229,30,$73.04,"$2,191.20",03/11/04,Shipped,1,3,2004,Trucks and Buses,64,S32_3522,San Rafael,CA,97562,USA,NA,Small
10245,44,$69.16,"$3,043.04",05/04/04,Shipped,2,5,2004,Trucks and Buses,64,S32_3522,New Haven,CT,97823,USA,NA,Medium
10258,20,$61.41,"$1,228.20",06/15/04,Shipped,2,6,2004,Trucks and Buses,64,S32_3522,Minato-ku,Tokyo,106-0032,Japan,Japan,Small
10270,21,$63.35,"$1,330.35",07/19/04,Shipped,3,7,2004,Trucks and Buses,64,S32_3522,Chatswood,NSW,2067,Australia,APAC,Small
10281,36,$77.57,"$2,792.52",08/19/04,Shipped,3,8,2004,Trucks and Buses,64,S32_3522,Allentown,PA,70267,USA,NA,Small
10291,32,$71.75,"$2,296.00",09/08/04,Shipped,3,9,2004,Trucks and Buses,64,S32_3522,Boras,,S-844 67,Sweden,EMEA,Small
10304,36,$73.04,"$2,629.44",10/11/04,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,Versailles,,78000,France,EMEA,Small
10313,34,$56.24,"$1,912.16",10/22/04,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,Vancouver,BC,V3F 2K1,Canada,NA,Small
10324,48,$100.00,"$8,209.44",11/05/04,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,NYC,NY,10022,USA,NA,Large
10333,33,$73.69,"$2,431.77",11/18/04,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,San Francisco,CA,,USA,NA,Small
10348,31,$100.00,"$3,139.99",11/01/04,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,Madrid,,28023,Spain,EMEA,Medium
10358,36,$100.00,"$5,669.64",12/10/04,Shipped,4,12,2004,Trucks and Buses,64,S32_3522,Madrid,,28034,Spain,EMEA,Medium
10370,25,$100.00,"$3,160.25",01/20/05,Shipped,1,1,2005,Trucks and Buses,64,S32_3522,North Sydney,NSW,2060,Australia,APAC,Medium
10382,48,$100.00,"$6,799.68",02/17/05,Shipped,1,2,2005,Trucks and Buses,64,S32_3522,San Rafael,CA,97562,USA,NA,Medium
10411,27,$69.16,"$1,867.32",05/01/05,Shipped,2,5,2005,Trucks and Buses,64,S32_3522,Montreal,Quebec,H1J 1C3,Canada,NA,Small
10424,44,$61.41,"$2,702.04",05/31/05,In Process,2,5,2005,Trucks and Buses,64,S32_3522,Madrid,,28034,Spain,EMEA,Small
10106,33,$72.92,"$2,406.36",02/17/03,Shipped,1,2,2003,Vintage Cars,68,S32_4289,Bergamo,,24100,Italy,EMEA,Small
10120,29,$72.23,"$2,094.67",04/29/03,Shipped,2,4,2003,Vintage Cars,68,S32_4289,Melbourne,Victoria,3004,Australia,APAC,Small
10133,49,$57.10,"$2,797.90",06/27/03,Shipped,2,6,2003,Vintage Cars,68,S32_4289,Madrid,,28034,Spain,EMEA,Small
10144,20,$81.86,"$1,637.20",08/13/03,Shipped,3,8,2003,Vintage Cars,68,S32_4289,Charleroi,,B-6000,Belgium,EMEA,Small
10168,31,$73.61,"$2,281.91",10/28/03,Shipped,4,10,2003,Vintage Cars,68,S32_4289,Burlingame,CA,94217,USA,NA,Small
10210,39,$59.16,"$2,307.24",01/12/04,Shipped,1,1,2004,Vintage Cars,68,S32_4289,Osaka,Osaka,530-0003,Japan,Japan,Small
10223,20,$66.04,"$1,320.80",02/20/04,Shipped,1,2,2004,Vintage Cars,68,S32_4289,Melbourne,Victoria,3004,Australia,APAC,Small
10235,34,$77.73,"$2,642.82",04/02/04,Shipped,2,4,2004,Vintage Cars,68,S32_4289,Tsawassen,BC,T2F 8M4,Canada,NA,Small
10250,50,$61.22,"$3,061.00",05/11/04,Shipped,2,5,2004,Vintage Cars,68,S32_4289,San Jose,CA,94217,USA,NA,Medium
10262,40,$79.11,"$3,164.40",06/24/04,Cancelled,2,6,2004,Vintage Cars,68,S32_4289,Madrid,,28034,Spain,EMEA,Medium
10275,28,$63.97,"$1,791.16",07/23/04,Shipped,3,7,2004,Vintage Cars,68,S32_4289,Nantes,,44000,France,EMEA,Small
10284,50,$81.86,"$4,093.00",08/21/04,Shipped,3,8,2004,Vintage Cars,68,S32_4289,Oslo,,N 0106,Norway,EMEA,Medium
10297,28,$79.80,"$2,234.40",09/16/04,Shipped,3,9,2004,Vintage Cars,68,S32_4289,Dublin,,2,Ireland,EMEA,Small
10308,46,$66.04,"$3,037.84",10/15/04,Shipped,4,10,2004,Vintage Cars,68,S32_4289,White Plains,NY,24067,USA,NA,Medium
10316,24,$59.16,"$1,419.84",11/01/04,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Small
10328,24,$81.17,"$1,948.08",11/12/04,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Bergamo,,24100,Italy,EMEA,Small
10340,39,$59.16,"$2,307.24",11/24/04,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Barcelona,,8022,Spain,EMEA,Small
10353,40,$44.51,"$1,780.40",12/04/04,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Glendale,CT,97561,USA,NA,Small
10361,49,$72.33,"$3,544.17",12/17/04,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Chatswood,NSW,2067,Australia,APAC,Medium
10375,44,$82.26,"$3,619.44",02/03/05,Shipped,1,2,2005,Vintage Cars,68,S32_4289,Nantes,,44000,France,EMEA,Medium
10388,35,$100.00,"$3,918.95",03/03/05,Shipped,1,3,2005,Vintage Cars,68,S32_4289,New Bedford,MA,50553,USA,NA,Medium
10398,22,$67.41,"$1,483.02",03/30/05,Shipped,1,3,2005,Vintage Cars,68,S32_4289,Reims,,51100,France,EMEA,Small
10401,62,$77.73,"$4,819.26",04/03/05,On Hold,2,4,2005,Vintage Cars,68,S32_4289,Newark,NJ,94019,USA,NA,Medium
10416,26,$61.22,"$1,591.72",05/10/05,Shipped,2,5,2005,Vintage Cars,68,S32_4289,Reggio Emilia,,42100,Italy,EMEA,Small
10108,31,$100.00,"$3,669.78",03/03/03,Shipped,1,3,2003,Motorcycles,102,S32_4485,Makati City,,1227 MM,Philippines,Japan,Medium
10121,25,$86.74,"$2,168.50",05/07/03,Shipped,2,5,2003,Motorcycles,102,S32_4485,Reims,,51100,France,EMEA,Small
10135,30,$89.80,"$2,694.00",07/02/03,Shipped,3,7,2003,Motorcycles,102,S32_4485,San Rafael,CA,97562,USA,NA,Small
10145,27,$100.00,"$3,251.34",08/25/03,Shipped,3,8,2003,Motorcycles,102,S32_4485,Pasadena,CA,90003,USA,NA,Medium
10159,23,$100.00,"$2,347.15",10/10/03,Shipped,4,10,2003,Motorcycles,102,S32_4485,San Francisco,CA,,USA,NA,Small
10169,34,$100.00,"$3,920.88",11/04/03,Shipped,4,11,2003,Motorcycles,102,S32_4485,North Sydney,NSW,2060,Australia,APAC,Medium
10180,22,$100.00,"$2,514.60",11/11/03,Shipped,4,11,2003,Motorcycles,102,S32_4485,Lille,,59000,France,EMEA,Small
10190,42,$85.72,"$3,600.24",11/19/03,Shipped,4,11,2003,Motorcycles,102,S32_4485,Madrid,,28034,Spain,EMEA,Medium
10211,37,$100.00,"$4,040.03",01/15/04,Shipped,1,1,2004,Motorcycles,102,S32_4485,Paris,,75016,France,EMEA,Medium
10224,30,$100.00,"$3,336.90",02/21/04,Shipped,1,2,2004,Motorcycles,102,S32_4485,Lille,,59000,France,EMEA,Medium
10237,27,$100.00,"$3,113.64",04/05/04,Shipped,2,4,2004,Motorcycles,102,S32_4485,NYC,NY,10022,USA,NA,Medium
10252,25,$100.00,"$2,832.00",05/26/04,Shipped,2,5,2004,Motorcycles,102,S32_4485,Paris,,75016,France,EMEA,Small
10264,34,$97.97,"$3,330.98",06/30/04,Shipped,2,6,2004,Motorcycles,102,S32_4485,Boston,MA,51003,USA,NA,Medium
10276,38,$100.00,"$4,304.64",08/02/04,Shipped,3,8,2004,Motorcycles,102,S32_4485,Brickhaven,MA,58339,USA,NA,Medium
10285,26,$100.00,"$2,600.26",08/27/04,Shipped,3,8,2004,Motorcycles,102,S32_4485,Cambridge,MA,51247,USA,NA,Small
10299,38,$100.00,"$4,382.16",09/30/04,Shipped,3,9,2004,Motorcycles,102,S32_4485,Helsinki,,21240,Finland,EMEA,Medium
10309,50,$84.70,"$4,235.00",10/15/04,Shipped,4,10,2004,Motorcycles,102,S32_4485,Stavern,,4110,Norway,EMEA,Medium
10319,22,$100.00,"$2,626.80",11/03/04,Shipped,4,11,2004,Motorcycles,102,S32_4485,NYC,NY,10022,USA,NA,Small
10331,32,$100.00,"$5,026.56",11/17/04,Shipped,4,11,2004,Motorcycles,102,S32_4485,Philadelphia,PA,71270,USA,NA,Medium
10341,31,$71.02,"$2,201.62",11/24/04,Shipped,4,11,2004,Motorcycles,102,S32_4485,Salzburg,,5020,Austria,EMEA,Small
10355,40,$100.00,"$4,326.80",12/07/04,Shipped,4,12,2004,Motorcycles,102,S32_4485,Madrid,,28034,Spain,EMEA,Medium
10365,22,$100.00,"$3,425.18",01/07/05,Shipped,1,1,2005,Motorcycles,102,S32_4485,New Bedford,MA,50553,USA,NA,Medium
10375,41,$100.00,"$4,701.88",02/03/05,Shipped,1,2,2005,Motorcycles,102,S32_4485,Nantes,,44000,France,EMEA,Medium
10390,45,$48.98,"$2,204.10",03/04/05,Shipped,1,3,2005,Motorcycles,102,S32_4485,San Rafael,CA,97562,USA,NA,Small
10403,45,$100.00,"$5,189.40",04/08/05,Shipped,2,4,2005,Motorcycles,102,S32_4485,Liverpool,,WX1 6LT,UK,EMEA,Medium
10106,39,$40.15,"$1,565.85",02/17/03,Shipped,1,2,2003,Vintage Cars,43,S50_1341,Bergamo,,24100,Italy,EMEA,Small
10120,49,$50.62,"$2,480.38",04/29/03,Shipped,2,4,2003,Vintage Cars,43,S50_1341,Melbourne,Victoria,3004,Australia,APAC,Small
10133,27,$50.19,"$1,355.13",06/27/03,Shipped,2,6,2003,Vintage Cars,43,S50_1341,Madrid,,28034,Spain,EMEA,Small
10143,34,$36.66,"$1,246.44",08/10/03,Shipped,3,8,2003,Vintage Cars,43,S50_1341,New Bedford,MA,50553,USA,NA,Small
10156,20,$41.02,$820.40,10/08/03,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Madrid,,28034,Spain,EMEA,Small
10168,48,$51.93,"$2,492.64",10/28/03,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Burlingame,CA,94217,USA,NA,Small
10199,29,$38.40,"$1,113.60",12/01/03,Shipped,4,12,2003,Vintage Cars,43,S50_1341,Burbank,CA,94019,USA,NA,Small
10210,43,$41.02,"$1,763.86",01/12/04,Shipped,1,1,2004,Vintage Cars,43,S50_1341,Osaka,Osaka,530-0003,Japan,Japan,Small
10223,41,$46.26,"$1,896.66",02/20/04,Shipped,1,2,2004,Vintage Cars,43,S50_1341,Melbourne,Victoria,3004,Australia,APAC,Small
10235,41,$35.35,"$1,449.35",04/02/04,Shipped,2,4,2004,Vintage Cars,43,S50_1341,Tsawassen,BC,T2F 8M4,Canada,NA,Small
10250,36,$51.93,"$1,869.48",05/11/04,Shipped,2,5,2004,Vintage Cars,43,S50_1341,San Jose,CA,94217,USA,NA,Small
10262,49,$37.97,"$1,860.53",06/24/04,Cancelled,2,6,2004,Vintage Cars,43,S50_1341,Madrid,,28034,Spain,EMEA,Small
10275,38,$45.39,"$1,724.82",07/23/04,Shipped,3,7,2004,Vintage Cars,43,S50_1341,Nantes,,44000,France,EMEA,Small
10284,33,$51.93,"$1,713.69",08/21/04,Shipped,3,8,2004,Vintage Cars,43,S50_1341,Oslo,,N 0106,Norway,EMEA,Small
10296,26,$48.44,"$1,259.44",09/15/04,Shipped,3,9,2004,Vintage Cars,43,S50_1341,Munich,,80686,Germany,EMEA,Small
10308,47,$43.64,"$2,051.08",10/15/04,Shipped,4,10,2004,Vintage Cars,43,S50_1341,White Plains,NY,24067,USA,NA,Small
10316,34,$47.57,"$1,617.38",11/01/04,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Small
10328,34,$51.93,"$1,765.62",11/12/04,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Bergamo,,24100,Italy,EMEA,Small
10340,40,$50.62,"$2,024.80",11/24/04,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Barcelona,,8022,Spain,EMEA,Small
10353,40,$82.21,"$3,288.40",12/04/04,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Glendale,CT,97561,USA,NA,Medium
10361,33,$82.59,"$2,725.47",12/17/04,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Chatswood,NSW,2067,Australia,APAC,Small
10375,49,$65.80,"$3,224.20",02/03/05,Shipped,1,2,2005,Vintage Cars,43,S50_1341,Nantes,,44000,France,EMEA,Medium
10388,27,$100.00,"$3,211.38",03/03/05,Shipped,1,3,2005,Vintage Cars,43,S50_1341,New Bedford,MA,50553,USA,NA,Medium
10398,49,$36.66,"$1,796.34",03/30/05,Shipped,1,3,2005,Vintage Cars,43,S50_1341,Reims,,51100,France,EMEA,Small
10401,56,$35.35,"$1,979.60",04/03/05,On Hold,2,4,2005,Vintage Cars,43,S50_1341,Newark,NJ,94019,USA,NA,Small
10416,37,$51.93,"$1,921.41",05/10/05,Shipped,2,5,2005,Vintage Cars,43,S50_1341,Reggio Emilia,,42100,Italy,EMEA,Small
10104,33,$100.00,"$3,705.24",01/31/03,Shipped,1,1,2003,Trucks and Buses,115,S50_1392,Madrid,,28034,Spain,EMEA,Medium
10115,27,$100.00,"$2,843.91",04/04/03,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,NYC,NY,10022,USA,NA,Small
10127,46,$100.00,"$6,176.42",06/03/03,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,NYC,NY,10022,USA,NA,Medium
10141,44,$100.00,"$5,500.44",08/01/03,Shipped,3,8,2003,Trucks and Buses,115,S50_1392,Espoo,,FIN-02271,Finland,EMEA,Medium
10151,26,$100.00,"$3,220.10",09/21/03,Shipped,3,9,2003,Trucks and Buses,115,S50_1392,Oulu,,90110,Finland,EMEA,Medium
10165,48,$94.92,"$4,556.16",10/22/03,Shipped,4,10,2003,Trucks and Buses,115,S50_1392,Singapore,,79903,Singapore,Japan,Medium
10176,23,$100.00,"$3,114.89",11/06/03,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Reggio Emilia,,42100,Italy,EMEA,Medium
10184,45,$100.00,"$4,948.20",11/14/03,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Sevilla,,41101,Spain,EMEA,Medium
10195,49,$100.00,"$5,161.17",11/25/03,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,White Plains,NY,24067,USA,NA,Medium
10207,28,$94.92,"$2,657.76",12/09/03,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,Boston,MA,51003,USA,NA,Small
10220,37,$100.00,"$3,983.05",02/12/04,Shipped,1,2,2004,Trucks and Buses,115,S50_1392,Dublin,,2,Ireland,EMEA,Medium
10230,34,$100.00,"$3,974.94",03/15/04,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,Frankfurt,,60528,Germany,EMEA,Medium
10246,22,$100.00,"$2,928.42",05/05/04,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,Madrid,,28034,Spain,EMEA,Small
10259,29,$100.00,"$3,054.57",06/15/04,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,Singapore,,69045,Singapore,APAC,Medium
10271,34,$98.39,"$3,345.26",07/20/04,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,San Rafael,CA,97562,USA,NA,Medium
10282,38,$100.00,"$4,310.72",08/20/04,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,San Rafael,CA,97562,USA,NA,Medium
10292,41,$100.00,"$4,983.14",09/08/04,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,NYC,NY,10022,USA,NA,Medium
10305,42,$100.00,"$4,618.32",10/13/04,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Cambridge,MA,51247,USA,NA,Medium
10314,28,$100.00,"$3,403.12",10/22/04,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Aaarhus,,8200,Denmark,EMEA,Medium
10325,38,$100.00,"$5,190.42",11/05/04,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Stavern,,4110,Norway,EMEA,Medium
10336,23,$100.00,"$3,141.57",11/20/04,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Paris,,75012,France,EMEA,Medium
10350,31,$71.40,"$2,213.40",12/02/04,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Madrid,,28034,Spain,EMEA,Small
10359,46,$100.00,"$4,896.70",12/15/04,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Reims,,51100,France,EMEA,Medium
10371,48,$56.55,"$2,714.40",01/23/05,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,San Rafael,CA,97562,USA,NA,Small
10383,29,$100.00,"$3,087.05",02/22/05,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Madrid,,28034,Spain,EMEA,Medium
10395,46,$100.00,"$5,692.96",03/17/05,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Paris,,75508,France,EMEA,Medium
10412,26,$100.00,"$3,460.86",05/03/05,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Madrid,,28034,Spain,EMEA,Medium
10425,18,$100.00,"$1,895.94",05/31/05,In Process,2,5,2005,Trucks and Buses,115,S50_1392,Nantes,,44000,France,EMEA,Small
10104,32,$53.31,"$1,705.92",01/31/03,Shipped,1,1,2003,Trains,58,S50_1514,Madrid,,28034,Spain,EMEA,Small
10117,21,$49.21,"$1,033.41",04/16/03,Shipped,2,4,2003,Trains,58,S50_1514,Singapore,,79903,Singapore,Japan,Small
10127,46,$69.12,"$3,179.52",06/03/03,Shipped,2,6,2003,Trains,58,S50_1514,NYC,NY,10022,USA,NA,Medium
10142,42,$49.79,"$2,091.18",08/08/03,Shipped,3,8,2003,Trains,58,S50_1514,San Rafael,CA,97562,USA,NA,Small
10153,31,$57.41,"$1,779.71",09/28/03,Shipped,3,9,2003,Trains,58,S50_1514,Madrid,,28034,Spain,EMEA,Small
10165,38,$66.78,"$2,537.64",10/22/03,Shipped,4,10,2003,Trains,58,S50_1514,Singapore,,79903,Singapore,Japan,Small
10176,38,$64.44,"$2,448.72",11/06/03,Shipped,4,11,2003,Trains,58,S50_1514,Reggio Emilia,,42100,Italy,EMEA,Small
10185,20,$48.62,$972.40,11/14/03,Shipped,4,11,2003,Trains,58,S50_1514,New Bedford,MA,50553,USA,NA,Small
10196,46,$62.09,"$2,856.14",11/26/03,Shipped,4,11,2003,Trains,58,S50_1514,New Haven,CT,97823,USA,NA,Small
10208,30,$65.61,"$1,968.30",01/02/04,Shipped,1,1,2004,Trains,58,S50_1514,Lyon,,69004,France,EMEA,Small
10220,30,$68.54,"$2,056.20",02/12/04,Shipped,1,2,2004,Trains,58,S50_1514,Dublin,,2,Ireland,EMEA,Small
10230,43,$52.14,"$2,242.02",03/15/04,Shipped,1,3,2004,Trains,58,S50_1514,Frankfurt,,60528,Germany,EMEA,Small
10247,49,$63.85,"$3,128.65",05/05/04,Shipped,2,5,2004,Trains,58,S50_1514,Espoo,,FIN-02271,Finland,EMEA,Medium
10272,43,$56.82,"$2,443.26",07/20/04,Shipped,3,7,2004,Trains,58,S50_1514,Allentown,PA,70267,USA,NA,Small
10282,37,$66.78,"$2,470.86",08/20/04,Shipped,3,8,2004,Trains,58,S50_1514,San Rafael,CA,97562,USA,NA,Small
10292,35,$55.07,"$1,927.45",09/08/04,Shipped,3,9,2004,Trains,58,S50_1514,NYC,NY,10022,USA,NA,Small
10306,34,$60.34,"$2,051.56",10/14/04,Shipped,4,10,2004,Trains,58,S50_1514,Manchester,,EC2 5NT,UK,EMEA,Small
10314,38,$61.51,"$2,337.38",10/22/04,Shipped,4,10,2004,Trains,58,S50_1514,Aaarhus,,8200,Denmark,EMEA,Small
10325,44,$100.00,"$5,932.96",11/05/04,Shipped,4,11,2004,Trains,58,S50_1514,Stavern,,4110,Norway,EMEA,Medium
10337,21,$100.00,"$2,296.77",11/21/04,Shipped,4,11,2004,Trains,58,S50_1514,NYC,NY,10022,USA,NA,Small
10350,44,$100.00,"$6,490.88",12/02/04,Shipped,4,12,2004,Trains,58,S50_1514,Madrid,,28034,Spain,EMEA,Medium
10359,25,$64.93,"$1,623.25",12/15/04,Shipped,4,12,2004,Trains,58,S50_1514,Reims,,51100,France,EMEA,Small
10372,24,$58.58,"$1,405.92",01/26/05,Shipped,1,1,2005,Trains,58,S50_1514,Minato-ku,Tokyo,106-0032,Japan,Japan,Small
10383,38,$60.06,"$2,282.28",02/22/05,Shipped,1,2,2005,Trains,58,S50_1514,Madrid,,28034,Spain,EMEA,Small
10395,45,$100.00,"$8,977.05",03/17/05,Shipped,1,3,2005,Trains,58,S50_1514,Paris,,75508,France,EMEA,Large
10413,51,$63.85,"$3,256.35",05/05/05,Shipped,2,5,2005,Trains,58,S50_1514,Bridgewater,CT,97562,USA,NA,Medium
10108,34,$82.99,"$2,821.66",03/03/03,Shipped,1,3,2003,Motorcycles,81,S50_4713,Makati City,,1227 MM,Philippines,Japan,Small
10121,44,$74.85,"$3,293.40",05/07/03,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims,,51100,France,EMEA,Medium
10135,44,$96.00,"$4,224.00",07/02/03,Shipped,3,7,2003,Motorcycles,81,S50_4713,San Rafael,CA,97562,USA,NA,Medium
10145,38,$81.36,"$3,091.68",08/25/03,Shipped,3,8,2003,Motorcycles,81,S50_4713,Pasadena,CA,90003,USA,NA,Medium
10159,31,$71.60,"$2,219.60",10/10/03,Shipped,4,10,2003,Motorcycles,81,S50_4713,San Francisco,CA,,USA,NA,Small
10169,48,$80.55,"$3,866.40",11/04/03,Shipped,4,11,2003,Motorcycles,81,S50_4713,North Sydney,NSW,2060,Australia,APAC,Medium
10180,21,$93.56,"$1,964.76",11/11/03,Shipped,4,11,2003,Motorcycles,81,S50_4713,Lille,,59000,France,EMEA,Small
10190,40,$66.72,"$2,668.80",11/19/03,Shipped,4,11,2003,Motorcycles,81,S50_4713,Madrid,,28034,Spain,EMEA,Small
10211,40,$80.55,"$3,222.00",01/15/04,Shipped,1,1,2004,Motorcycles,81,S50_4713,Paris,,75016,France,EMEA,Medium
10224,50,$77.29,"$3,864.50",02/21/04,Shipped,1,2,2004,Motorcycles,81,S50_4713,Lille,,59000,France,EMEA,Medium
10237,20,$68.34,"$1,366.80",04/05/04,Shipped,2,4,2004,Motorcycles,81,S50_4713,NYC,NY,10022,USA,NA,Small
10252,48,$72.41,"$3,475.68",05/26/04,Shipped,2,5,2004,Motorcycles,81,S50_4713,Paris,,75016,France,EMEA,Medium
10264,47,$89.50,"$4,206.50",06/30/04,Shipped,2,6,2004,Motorcycles,81,S50_4713,Boston,MA,51003,USA,NA,Medium
10276,21,$70.78,"$1,486.38",08/02/04,Shipped,3,8,2004,Motorcycles,81,S50_4713,Brickhaven,MA,58339,USA,NA,Small
10285,39,$78.92,"$3,077.88",08/27/04,Shipped,3,8,2004,Motorcycles,81,S50_4713,Cambridge,MA,51247,USA,NA,Medium
10299,44,$80.55,"$3,544.20",09/30/04,Shipped,3,9,2004,Motorcycles,81,S50_4713,Helsinki,,21240,Finland,EMEA,Medium
10309,28,$88.68,"$2,483.04",10/15/04,Shipped,4,10,2004,Motorcycles,81,S50_4713,Stavern,,4110,Norway,EMEA,Small
10319,45,$77.29,"$3,478.05",11/03/04,Shipped,4,11,2004,Motorcycles,81,S50_4713,NYC,NY,10022,USA,NA,Medium
10331,20,$100.00,"$3,657.80",11/17/04,Shipped,4,11,2004,Motorcycles,81,S50_4713,Philadelphia,PA,71270,USA,NA,Medium
10341,38,$100.00,"$4,682.36",11/24/04,Shipped,4,11,2004,Motorcycles,81,S50_4713,Salzburg,,5020,Austria,EMEA,Medium
10356,26,$100.00,"$3,937.70",12/09/04,Shipped,4,12,2004,Motorcycles,81,S50_4713,Paris,,75508,France,EMEA,Medium
10365,44,$100.00,"$4,984.32",01/07/05,Shipped,1,1,2005,Motorcycles,81,S50_4713,New Bedford,MA,50553,USA,NA,Medium
10375,49,$100.00,"$5,406.66",02/03/05,Shipped,1,2,2005,Motorcycles,81,S50_4713,Nantes,,44000,France,EMEA,Medium
10390,22,$100.00,"$3,491.18",03/04/05,Shipped,1,3,2005,Motorcycles,81,S50_4713,San Rafael,CA,97562,USA,NA,Medium
10403,31,$68.34,"$2,118.54",04/08/05,Shipped,2,4,2005,Motorcycles,81,S50_4713,Liverpool,,WX1 6LT,UK,EMEA,Small
10105,41,$70.67,"$2,897.47",02/11/03,Shipped,1,2,2003,Ships,66,S700_1138,Kobenhavn,,1734,Denmark,EMEA,Small
10119,25,$76.67,"$1,916.75",04/28/03,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg,,5020,Austria,EMEA,Small
10129,31,$60.00,"$1,860.00",06/12/03,Shipped,2,6,2003,Ships,66,S700_1138,London,,WX3 6FW,UK,EMEA,Small
10142,41,$64.00,"$2,624.00",08/08/03,Shipped,3,8,2003,Ships,66,S700_1138,San Rafael,CA,97562,USA,NA,Small
10153,43,$64.67,"$2,780.81",09/28/03,Shipped,3,9,2003,Ships,66,S700_1138,Madrid,,28034,Spain,EMEA,Small
10167,43,$75.34,"$3,239.62",10/23/03,Cancelled,4,10,2003,Ships,66,S700_1138,Boras,,S-844 67,Sweden,EMEA,Medium
